rank,adm_id,shapeName,shapeType,country,shapeGroup,adm_area_km2,detections,mined_area_ha,median_patch_ha,largest_patch_ha,sites_hosted,detections_per_1000km2,pct_area_mined,region
397,2480657B36155100412367,Tolon,ADM2,Ghana,GHA,1354.2632725293852,5,81.40342638221186,10.179384790133012,33.04919422818844,5,3.6920443029230183,0.06010901132257173,West Africa
398,97208781B34317634099596,Galébouo,ADM3,Côte d'Ivoire,CIV,397.8924756026207,5,233.313250193899,17.58101821730368,184.66800952409275,4,12.566208980019896,0.5863726119488405,West Africa
399,62588387B49218131763508,Gbao,ADM2,Liberia,LBR,1759.6343257728327,5,79.3294433261491,10.17402732472019,33.505009880929514,4,2.8414994676828647,0.04508291419656613,West Africa
400,62588387B18809430914172,Kongba,ADM2,Liberia,LBR,3010.3521472694447,5,66.13204630219808,10.17501033537798,25.432115721476574,5,1.6609352512247697,0.021968209387789893,West Africa
401,52401652B38764253442669,Fo,ADM3,Central African Republic,CAF,1005.484696033286,5,130.70646672225362,21.351714264852767,43.23338219029019,5,4.972726108836248,0.12999349193269738,Congo Basin
402,52401652B15292217422522,Topia,ADM3,Central African Republic,CAF,4397.682431879004,5,50.86090685821818,10.172178265008002,10.17229969003125,5,1.13696249728147,0.011565388735103996,Congo Basin
403,37073778B58500612321420,York Rural,ADM3,Sierra Leone,SLE,241.62390264175696,5,49.95552156364058,10.175931539379174,10.176836183049444,5,20.69331694974415,0.20674908822123864,West Africa
404,97208781B30212631503759,Agnibilekrou,ADM3,Côte d'Ivoire,CIV,448.9490799551257,5,228.93918273500256,3.051715742273728,221.4372984181245,1,11.137120495936356,0.5099446528721832,West Africa
405,63176286B8564391110970,Walungu,ADM2,DR Congo,COD,1636.597009482545,5,39.87917944261506,10.171564723505915,14.447443350938993,3,3.055119843815972,0.02436713449404625,Congo Basin
406,97208781B41763889641511,Bassawa,ADM3,Côte d'Ivoire,CIV,1025.4434306774117,5,112.12249626532756,25.133108021753717,32.05208942575428,5,4.8759393745367134,0.10934049886229123,West Africa
407,52401652B56994217168582,Yengou,ADM3,Central African Republic,CAF,11066.318907217948,5,76.29960746107413,10.173337479280118,27.97643592826263,5,0.4518214269732256,0.0068947595041118975,Congo Basin
408,97208781B5266533926639,Lakota,ADM3,Côte d'Ivoire,CIV,1016.9345234830139,5,58.571530182951335,10.172425981432223,17.881225138256866,5,4.916737395122486,0.05759616654801244,West Africa
409,2480657B2595733520620,Asikuma-odoben-brakwa,ADM2,Ghana,GHA,772.9643391732382,5,58.55353705403903,10.176026521962777,17.800881664288273,5,6.46860372025441,0.07575192552436226,West Africa
410,52401652B87621344901133,Niem-Yelewa,ADM3,Central African Republic,CAF,2204.83366523238,5,98.96995410095472,17.586963759783316,40.6914298971693,5,2.2677447640808865,0.04488771904275315,Congo Basin
411,63176286B14336347527587,Lubutu,ADM2,DR Congo,COD,15908.695657657921,5,124.70359136605819,18.173819851060966,58.48520182528511,4,0.3142935227121002,0.007838706205057736,Congo Basin
412,22940354B65697742744176,Abanga-Bignè,ADM2,Gabon,GAB,8662.646348928003,5,53.8256631998286,10.171266527442206,17.799756883776848,5,0.5771908258287316,0.006213535798617647,Congo Basin
413,2480657B75157144819377,Techiman North,ADM2,Ghana,GHA,389.5175875172417,5,111.23295242864616,10.172273519578237,50.926896156516236,5,12.836390859446569,0.2855659307648657,West Africa
414,73739313B72366567100153,Kerouane Ctre,ADM3,Guinea,GIN,864.8241746124846,5,50.87704962389708,10.175957650978786,10.177870039603517,5,5.781522009650607,0.05882935643732942,West Africa
415,2480657B16380673722667,Dormaa East,ADM2,Ghana,GHA,569.8974464755879,5,86.46292075800747,17.800974816661654,27.971252526752675,5,8.77350834070491,0.15171663128641721,West Africa
416,59680162B326996000256,Lokoja,ADM2,Nigeria,NGA,3187.0355069388115,5,50.872061512885296,10.172706316790807,10.178917158502804,5,1.5688560698850085,0.015962188498410725,West Africa
417,59680162B2017456399117,Obowo,ADM2,Nigeria,NGA,82.05751746616903,5,81.93707444503814,14.787511323533588,33.056691762250175,4,60.932869460271185,0.9985322122232061,West Africa
418,37073778B11307101613369,Kongbora,ADM3,Sierra Leone,SLE,378.3302189351135,5,198.35539911205544,35.78673046220161,84.10062952946924,4,13.215967823224657,0.5242917144455619,West Africa
419,59680162B37281482686762,Wamba,ADM2,Nigeria,NGA,1230.248334587915,5,73.76385546011468,10.17817335293257,25.31377454845838,5,4.064220092339978,0.05995850868989202,West Africa
420,97208781B56555456967170,Séguéla,ADM3,Côte d'Ivoire,CIV,820.766978049935,5,92.60695504318431,25.528533605214196,30.51923243532879,4,6.091863018026784,0.11282977692792868,West Africa
421,2480657B85939384202988,Dormaa Municipal,ADM2,Ghana,GHA,1209.5640260102168,5,159.8767511815286,17.84258689646337,77.4287181654334,5,4.133720822115262,0.13217717106624513,West Africa
422,73739313B31542077036071,Baro,ADM3,Guinea,GIN,255.6976691339787,5,140.6451260366253,10.247227061252087,61.53444467942634,5,19.554343287267645,0.5500446152402391,West Africa
423,37073778B124914705203,Jong,ADM3,Sierra Leone,SLE,384.1514759886351,5,76.12276643754683,10.173612812916996,25.259693909670286,5,13.015699047185027,0.19815820371805334,West Africa
424,2480657B2337940648547,Asunafo South,ADM2,Ghana,GHA,923.4864402787215,5,367.53930033750845,10.247506555356102,326.5510517799374,4,5.414264662609369,0.3979910091875088,West Africa
425,37073778B74831765668933,Gbane,ADM3,Sierra Leone,SLE,370.0339074524599,4,210.14570372872302,42.52602679779579,114.91964097570118,4,10.809820179827438,0.567909317217697,West Africa
426,1427508B27104831936236,Boundji,ADM2,Republic of the Congo,COG,11504.631760762364,4,63.57063052079969,10.171289144655606,33.056801075505405,4,0.34768605229437927,0.005525655391910356,Congo Basin
427,37073778B54221791491782,Malegohun,ADM3,Sierra Leone,SLE,238.47156947251563,4,69.21492672127346,7.369112111850406,50.87171824546319,2,16.773487962727604,0.2902439350500884,West Africa
428,1427508B59827830762916,Mindouli,ADM2,Republic of the Congo,COG,8730.82183028884,4,109.34252957947788,13.985732618862443,71.19968824220956,4,0.45814701957646853,0.012523738509947412,Congo Basin
429,84187393B9935388970643,Kossoucoingou,ADM3,Benin,BEN,183.16031259885116,4,63.614696913324515,17.808203229966544,17.82725784061276,4,21.838792166513745,0.3473170361564644,West Africa
430,52401652B30715690483256,Haute-Boumbe,ADM3,Central African Republic,CAF,3116.3028034243225,4,96.31722635421296,21.72237652459293,51.07137191688018,3,1.2835723138344048,0.030907531273397314,Congo Basin
431,62588387B28167569470031,Grand Cess Wedabo,ADM2,Liberia,LBR,419.6058619243208,4,66.1225965722463,10.174722657160888,35.600344947290985,4,9.532755290061775,0.1575826330666754,West Africa
432,2480657B44541331554905,Twifo Hemang Lower Denkyira,ADM2,Ghana,GHA,575.7279011591318,4,149.69093366660104,25.002090253342583,98.33553294555031,3,6.947726507516259,0.2600029169425755,West Africa
433,2480657B90334619080238,West Mamprusi Municipal,ADM2,Ghana,GHA,2611.7583508100643,4,48.11256044882635,10.177338885070192,17.584033157084505,4,1.5315352581372461,0.01842152067165928,West Africa
434,59680162B97802053648263,Nkanu East,ADM2,Nigeria,NGA,811.9750638973112,4,40.70145714676269,10.175564316019866,10.177266584784954,4,4.926259657286559,0.05012648658371868,West Africa
435,2480657B89828953333594,Komenda-edina-eguafo-abirem Municipal,ADM2,Ghana,GHA,452.64200219303774,4,76.71836128515814,20.458325481385245,25.563371759578196,4,8.837005802864322,0.16949015096579603,West Africa
436,22940354B4497534497521,Woleu,ADM2,Gabon,GAB,8592.741760714567,4,612.4852077519779,82.64227402172742,437.0293368594635,4,0.4655091601015789,0.07127936865881607,Congo Basin
437,97208781B65006749613232,Doké,ADM3,Côte d'Ivoire,CIV,305.59308913945927,4,57.02324198627979,10.170840458017057,36.63207213640736,3,13.089301238008611,0.1865985979815692,West Africa
438,84187393B57634093244572,Birni,ADM3,Benin,BEN,451.84922647613377,4,57.31759079398522,10.175601531516808,28.004163247646574,3,8.852510451760784,0.12685114289337548,West Africa
439,2480657B81057694902297,Ahanta West Municipal,ADM2,Ghana,GHA,554.3730835548762,4,28.873457270434525,5.636127104355346,16.57646920469382,2,7.21535752484644,0.05208307929614048,West Africa
440,97208781B96399202877003,Goulaleu,ADM3,Côte d'Ivoire,CIV,261.7373629811341,4,139.8276530587935,20.32143244009653,89.01344014686445,4,15.282495225140318,0.5342288600533971,West Africa
441,73739313B57973121068042,Saladou,ADM3,Guinea,GIN,2909.992896330605,4,40.84612821204567,10.212261886780539,10.247412057639869,4,1.374573802239811,0.014036504440801607,West Africa
442,52401652B11380714258081,Bilolo,ADM3,Central African Republic,CAF,3182.6084310540455,4,442.2108028530997,64.95607684037729,294.4979429484515,4,1.2568307055842378,0.1389460288417084,Congo Basin
443,97208781B76890827547883,Djouroutou,ADM3,Côte d'Ivoire,CIV,2331.816690800284,4,40.69291714279546,10.172989107007805,10.175436839201955,4,1.715400707002913,0.017451164709190572,West Africa
444,62588387B32884824633153,District #1,ADM2,Liberia,LBR,1167.3854832795435,4,170.5372327761112,25.434737259815044,102.00836080856344,4,3.426460288646707,0.14608476396076117,West Africa
445,84187393B54730665861058,Mass?,ADM3,Benin,BEN,82.32649755913883,4,117.02563042240114,13.98788734197607,78.87894618434336,4,48.587029918606945,1.4214819516442607,West Africa
446,63176286B24678106401017,Ango,ADM2,DR Congo,COD,34312.56871827625,4,55.945403458993326,10.17201490820762,25.429562450787806,4,0.11657535851780866,0.0016304638664138998,Congo Basin
447,2480657B50810028950834,Builsa South,ADM2,Ghana,GHA,1241.9003785888206,4,41.661948352884664,8.614174816053502,20.348763926619828,3,3.220870263801051,0.03354693264545535,West Africa
448,84187393B61911473015701,Kouandata,ADM3,Benin,BEN,133.564092746586,4,56.07005628196881,13.983374590131167,17.926268599102144,4,29.948168835985623,0.4197988780439045,West Africa
449,84187393B55490506698075,Guilmaro,ADM3,Benin,BEN,1501.4725368572072,4,94.07695800051233,21.623648488639954,40.65597598544308,4,2.6640513907584094,0.06265646269989635,West Africa
450,97208781B68600842439416,Ayamé,ADM3,Côte d'Ivoire,CIV,475.94783937356436,4,32.75006916720413,10.173909294338104,12.165658618979444,3,8.404282295439648,0.06881020661908939,West Africa
451,59680162B28193395760126,Olorunda,ADM2,Nigeria,NGA,147.81583221356902,4,98.17925923346043,12.184900921099954,63.63608302039482,3,27.060700738880747,0.6641998882204168,West Africa
452,37073778B14541201915726,Simbaru,ADM3,Sierra Leone,SLE,269.90599198802147,4,63.11601360052434,17.62963118794146,20.351104892949284,4,14.819974801365364,0.2338444327806011,West Africa
453,59680162B93423525469915,Etche,ADM2,Nigeria,NGA,811.9394060691739,4,78.77129499735693,16.49863559575627,35.60573340230603,4,4.926476003135653,0.09701622363509962,West Africa
454,84187393B61117819015856,Kotopounga,ADM3,Benin,BEN,302.88915859695777,4,84.39183075171039,20.02744931468599,34.15961989763579,2,13.206151116562863,0.2786228174776211,West Africa
455,73739313B34341982814115,Boola,ADM3,Guinea,GIN,1034.1883586013612,4,86.23829091740706,19.01812093042858,30.52303956440556,4,3.8677673817655513,0.08338741216738886,West Africa
456,2480657B66646573774103,Binduri,ADM2,Ghana,GHA,392.07105898627157,4,40.702557503495214,10.17612484484181,10.176987678583425,4,10.202232244181177,0.10381423614569935,West Africa
457,63176286B41140464701712,Kapanga,ADM2,DR Congo,COD,24966.467027077957,4,55.958201662753396,10.174285589676,25.435453908452672,4,0.16021489927516408,0.0022413344107543383,Congo Basin
458,52401652B79798255023644,Dan-Gbabiri,ADM3,Central African Republic,CAF,3290.0772956401934,4,84.15743553781996,17.80238689772515,38.37960874709417,4,1.2157769075214593,0.02557916668077683,Congo Basin
459,97208781B50465941006768,Odienné,ADM3,Côte d'Ivoire,CIV,1625.5497627100126,4,150.40444327374922,22.947169861825003,94.33423024488454,4,2.4607059665349498,0.09252527773927054,West Africa
460,2480657B14065489870616,Tain,ADM2,Ghana,GHA,1829.6128986609751,4,35.25299404586599,8.266820312119659,12.322962008647375,2,2.1862548099258863,0.019268006949265785,West Africa
461,62588387B64851496201268,Kpi,ADM2,Liberia,LBR,182.72209344614976,4,211.47305203680284,10.646942834679917,190.0017646880576,2,21.89116775404527,1.1573480143993988,West Africa
462,37073778B78696711916085,Koidu Town,ADM3,Sierra Leone,SLE,15.688182952382117,4,73.74718352515282,11.610556801876422,50.48799463935274,3,254.96897965437316,4.7008110339480025,West Africa
463,73739313B34600427212879,Komodou,ADM3,Guinea,GIN,1457.095785624067,4,30.84105435508571,10.171997400079373,10.172126444184682,3,2.745186719682138,0.021166113209144063,West Africa
464,52401652B84799948835039,Bossembele,ADM3,Central African Republic,CAF,5177.793412204598,4,76.54221268577287,10.172471760203027,46.02490167470888,4,0.7725298561683793,0.014782786139237402,Congo Basin
465,97208781B16015063034438,Brofodoumé,ADM3,Côte d'Ivoire,CIV,174.7461302595111,4,31.31860880600886,10.170621514383086,10.171209097324445,3,22.890349526251025,0.17922347556136656,West Africa
466,2480657B66384530229883,Sawla-tuna-kalba,ADM2,Ghana,GHA,4226.593506229018,4,51.24317758129078,10.174791647415127,25.397961022291085,4,0.9463886210265852,0.01212399004204455,West Africa
467,37073778B18373904912551,Gbonkolenken,ADM3,Sierra Leone,SLE,734.273963655162,4,78.5170322201206,21.454032743788684,25.435876693651597,4,5.447557993324852,0.10693152162071573,West Africa
468,62588387B39118473724395,Zorzor,ADM2,Liberia,LBR,3127.3145986857216,4,203.20249506297617,13.990274934764273,165.05177088556846,4,1.2790526420594306,0.06497667204584202,West Africa
469,97208781B7000693746900,Tanguélan,ADM3,Côte d'Ivoire,CIV,244.5911206509942,4,127.34114931828697,9.989007447291636,101.26778902028363,4,16.353823431340253,0.5206286678737998,West Africa
470,37073778B54074796811457,Magbaimba Ndorh,ADM3,Sierra Leone,SLE,343.56871285537716,4,386.57096262363933,21.921886062353046,332.55221472216596,4,11.642503669080519,1.1251634626764273,West Africa
471,37073778B18755417608590,Small Bo,ADM3,Sierra Leone,SLE,427.86707484901615,3,27.31778655772903,8.733534380410623,10.17753228233775,3,7.011523382720268,0.06384643307122617,West Africa
472,63176286B12691977822681,Bukama,ADM2,DR Congo,COD,18941.285403552905,3,30.524079983893998,10.174942218589939,10.175091651169986,3,0.15838418228138182,0.001611510482713515,Congo Basin
473,37073778B76280170136746,Upper Bambara,ADM3,Sierra Leone,SLE,225.13108258202607,3,20.87170995288662,5.830810004659918,10.177116598181168,1,13.325569999455565,0.09270914399517469,West Africa
474,2480657B7958262081913,Nandom,ADM2,Ghana,GHA,404.41333782540653,3,40.699387368226134,10.176695932450203,20.349149659071525,3,7.418152962341616,0.10063809365703187,West Africa
475,62588387B68728641169413,Nyenebo,ADM2,Liberia,LBR,348.08461414542825,3,111.99982673833276,45.770118948606786,56.05611931902302,3,8.618594094901917,0.32176034845234414,West Africa
476,63176286B33291186627226,Niangara,ADM2,DR Congo,COD,9333.567154680397,3,264.06360357367635,68.25871081627334,147.08921697372733,3,0.3214205191094194,0.028291820179518333,Congo Basin
477,62588387B63407074353739,Kakata,ADM2,Liberia,LBR,1033.2099320024101,3,38.146844184875164,10.174545980511022,17.802370516367425,3,2.9035725529523866,0.03692070991898496,West Africa
478,2480657B54527757245703,Berekum West,ADM2,Ghana,GHA,401.30667734289653,3,86.59008267837238,25.470491163929875,43.276697609409474,3,7.475579573864527,0.2157703511232271,West Africa
479,97208781B76519329112770,Abidjan,ADM3,Côte d'Ivoire,CIV,553.0130337249316,3,75.38062719518385,17.7485620714823,47.46003347346341,3,5.424826933631005,0.13630895222747705,West Africa
480,37073778B17923745165321,Gbendembu Ngowa,ADM3,Sierra Leone,SLE,789.2055571064404,3,73.77318924293675,17.806219645503077,45.788007180882715,3,3.8012910235949957,0.09347778735038346,West Africa
481,37073778B45681274754851,Kpeje Bongre,ADM3,Sierra Leone,SLE,179.79143033246518,3,29.98238384942002,10.14711544025484,14.522927794081433,3,16.686001076094037,0.16676202972509563,West Africa
482,37073778B10181100359091,Nongowa,ADM3,Sierra Leone,SLE,623.7557267811557,3,38.153306456459774,10.175651975100651,17.805926998461715,3,4.809575080747192,0.061167063993699956,West Africa
483,62588387B34365926899718,Suehn Mecca,ADM2,Liberia,LBR,460.4928113553908,3,206.15588690833556,78.8432908929874,117.14119027901211,3,6.5147596792444045,0.447685353223098,West Africa
484,62588387B53229219679368,Trenbo,ADM2,Liberia,LBR,245.45383959503877,3,60.80373814319803,17.688915257382135,32.94529064946295,3,12.222257370060051,0.24771964554930115,West Africa
485,62588387B53220692513074,District #3,ADM2,Liberia,LBR,2279.181727793587,3,30.519142835915822,10.172729185522208,10.174794139218253,3,1.3162618686418732,0.013390394659516932,West Africa
486,62588387B5166019461138,Kpayan,ADM2,Liberia,LBR,1004.1885401145822,3,31.655133762488596,10.168268692264261,17.799104097573117,3,2.9874867917310497,0.03152309800197143,West Africa
487,62588387B84481919127843,Buah,ADM2,Liberia,LBR,279.3102310558579,3,12.468952488586583,1.6353622863977306,10.173184395811179,1,10.74074511577789,0.0446419468468843,West Africa
488,63176286B62322725812229,Kabeya-Kamwanga,ADM2,DR Congo,COD,2255.2010516686933,3,30.518805209097906,10.172950269986243,10.172954672132324,3,1.3302583367368541,0.013532631685550205,Congo Basin
489,63176286B31000864957103,Kamina,ADM2,DR Congo,COD,40913.13759999999,3,38.15420351393167,10.174451291350584,17.80531277923119,3,0.0733260799826802,0.0009325660595126705,Congo Basin
490,63176286B45916106821058,Lubero,ADM2,DR Congo,COD,17156.63858016777,3,71.19910308138833,17.799802317827833,43.22801226175892,3,0.17485942750276573,0.004149944801173988,Congo Basin
